timestamp,model_key,model_id,experiment_group,config_name,config_details,query_idx,query,faithfulness,relevancy,faithfulness_raw,relevancy_raw,retrieval_latency_s,generation_latency_s,total_latency_s,n_retrieved_chunks,top_chunk_semantic_score,top_chunk_bm25_score,top_chunk_reranker_score,top_chunk_rrf_score,answer_snippet
2026-04-05T08:03:27,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_3,TOP_K_FINAL=3,7,وفاقی شرعی عدالت کیا کام کرتی ہے؟,0.5,0.2,Score: 0.5,Score: 0.2,0.661,4.664,5.325,3.0,0.0,11.35334384793621,0.3102741837501526,0.0059701492537313,وفاقی شرعی عدالت کے ساتھ، ان عدالت کے چیف جسٹس کے تقرر کے لئے وفاقی شرعی عدالت کے چیف جسٹس کے ساتھ وفاقی شرعی عدالت کے اراکین کے شامل ہوں گے۔
2026-04-05T08:03:53,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_3,TOP_K_FINAL=3,8,پاکستان کا ریاستی مذہب کیا ہے اور یہ آئین میں کہاں لکھا ہے؟,1.0,1.0,Score: 1.0,Score: 1.0,0.692,10.714,11.406,3.0,0.0,15.579849717886768,0.7889633774757385,0.0063492063492063,"پاکستان کا ریاستی مذہب اسلام ہے اور یہ آئین میں ہیں لکھا ہے:  ""اسلامی جمہوریہ پاکستان کا دستور فہرست صفحہ ہے۔  حصہ اوّل جمہوریہ اور اس کے علاقہ جات ۔ "
2026-04-05T08:04:15,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_3,TOP_K_FINAL=3,9,عدالت عظمیٰ کے جج کب ریٹائر ہوتے ہیں؟,0.5,0.0,Score: 0.5,Score: 0.0,0.828,2.762,3.59,3.0,0.582120955,0.0,0.4644572138786316,0.009375,جواب: عدالت عظمیٰ کے جج کے عہدہ کو چھوڑنے کے بعد دو سال گزرے
2026-04-05T08:04:52,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,0,پاکستان کا ریاستی مذہب کیا ہے؟,1.0,1.0,Score: 1.0,Score: 1.0,1.236,2.744,3.98,5.0,0.58905983,0.0,0.9160519242286682,0.0096774193548387,پاکستان کا ریاستی مذہب اسلام ہے۔
2026-04-05T08:05:25,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,1,پاکستان میں قومی اسمبلی کی مدت کتنی ہے؟,1.0,1.0,Score: 1.0,Score: 1.0,0.824,2.694,3.518,5.0,0.663433135,0.0,0.714952826499939,0.0084507042253521,پاکستان میں قومی اسمبلی کی مدت ٹوٹ سال ہے۔
2026-04-05T08:06:21,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,2,اگر کسی شخص کو غلط طریقے سے گرفتار کیا جائے تو اسے کیا حقوق حاصل ہیں؟,0.5,0.5,"Score: 0.5  The answer correctly mentions that a person has the right to be informed of the reasons for their arrest, to be produced before a magistrate within 24 hours, and to consult a lawyer. Howev",Score: 0.5,1.06,11.357,12.417,5.0,0.632368147,0.0,0.5089581608772278,0.0096774193548387,اگر کسی شخص غلط طریقے سے یا قانون کے ضھر کے ساتھ گرفتار ہو جائے تو اسے کچھ حقوق نہیں حاصل ہیں۔ اس کے حقوق کچھ ہیں جو کہ:  - اسے کھڑی کرنے کا حق - اسے 
2026-04-05T08:07:09,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,3,انسانی عزت کے بارے میں پاکستان کے آئین میں کیا کہا گیا ہے؟,0.7,0.5,"Score: 0.7  The answer captures the essence of human dignity and the rights and responsibilities of citizens as mentioned in the context. However, it does not explicitly mention specific articles or d",Score: 0.5,1.171,9.77,10.941,5.0,0.579263687,0.0,0.3884444832801819,0.0085714285714285,پاکستان میں انسانی عزت کے بارے میں آئین میں ہمارے حقوق اور ذمہ داریوں کا احترام ہے۔ اس میں ہر شہری کو اپنے حقوق اور ذمہ داریوں کا احترام ہے، جب کہ اس 
2026-04-05T08:07:47,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,4,وزیر اعظم کو برطرف کرنے کے لیے کیا طریقہ کار ہے؟,1.0,1.0,Score: 1.0,Score: 1.0,0.789,7.327,8.116,5.0,0.662401199,0.0,0.7977367043495178,0.0084507042253521,وزیر اعظم کو برطرف کرنے کے لیے ایک طریقہ ہے کہ وہ قومی اسمبلی کو اس بات کی اطلاع دے کے کہ وہ قومی اسمبلی کے ارکان کی ایک کم سے کم کے حصہ سے اعتماد حاص
2026-04-05T08:08:55,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,5,پاکستان میں جنگ کی صورت میں کیا ہوتا ہے؟ حکومت کو کیا اختیارات مل جاتے ہیں؟,0.7,0.5,"Score: 0.7  The answer captures several elements from the retrieved context, such as the roles and powers of the federal government during emergencies, including defense and national interest. However",Score: 0.5,1.002,22.554,23.556,5.0,0.627500534,0.0,0.4544323682785034,0.0085714285714285,پاکستان میں جنگ کی صورت میں، دولت کو کئی مہمں اختیارات مل جاتے ہیں:  - امن یا جنگ میں وفاق کا دفاع: دولت کو وفاق کی بری، بحری اور فضائی افواج کو دفاع 
2026-04-05T08:09:43,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,6,عدالت عظمیٰ براہ راست کوئی مقدمہ سن سکتی ہے یا پہلے نچلی عدالت میں جانا ضروری ہے؟,0.5,1.0,"Score: 0.5  The answer partially aligns with the context, as it mentions that the Supreme Court can hear cases directly and that individuals can be directed to lower courts. However, the context does ",Score: 1.0,1.05,5.838,6.888,5.0,0.57550621,0.0,0.3730243146419525,0.0085714285714285,جواب: عدالت عظمیٰ براہ راست کوئی مقدمہ سنے گا، لیکن اگر کوئی شخص پہلے نچلی عدالت میں جانے کے لئے ہو تو اسے ہین عدالت پر ڈھڑکھا جاسکتا ہے.
2026-04-05T08:10:42,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,7,وفاقی شرعی عدالت کیا کام کرتی ہے؟,0.5,0.5,"Score: 0.5  The answer contains some elements that are supported by the context, such as the role of the Federal Shariat Court and the Supreme Court in the judicial hierarchy, and the conditions under",Score: 0.5,0.671,24.124,24.795,5.0,0.0,11.35334384793621,0.3102741837501526,0.0059701492537313,وفاقی شرعی عدالت، عدالت عظمی کے سلسلے میں ایک ہے اور اس کے سلسلے میں ان عدالت میں ہڈھڑی کے طور پر اطلاق ہوگیا گیا ہے۔ یہ عدالت ان ہوں کے لئے ہے جو کہ 
2026-04-05T08:11:05,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,8,پاکستان کا ریاستی مذہب کیا ہے اور یہ آئین میں کہاں لکھا ہے؟,1.0,0.5,Score: 1.0,Score: 0.5,0.572,1.358,1.93,5.0,0.591564178,13.169270070599952,0.6823731660842896,0.0136986301369863,جواب: اسلامی جمہوریہ پاکستان
2026-04-05T08:12:07,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_5,TOP_K_FINAL=5,9,عدالت عظمیٰ کے جج کب ریٹائر ہوتے ہیں؟,0.5,0.5,"Score: 0.5  The generated answer includes some information that aligns with the retrieved context, such as the conditions under which a judge of the Supreme Court or a High Court can leave their posit",Score: 0.5,0.564,32.931,33.495,5.0,0.576898575,0.0,0.3852507472038269,0.009090909090909,جو عدالت عظمیٰ یا کسی عدالت عالیہ کے جج کے عہدہ پر فائز رہ چکا ہو، اس عہدہ کو چھوڑنے کے بعد دو سال گزرنے سے قبل، ملازمت پاکستان میں کوئی منفعت بخش عہد
2026-04-05T08:12:29,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,0,پاکستان کا ریاستی مذہب کیا ہے؟,1.0,1.0,Score: 1.0,Score: 1.0,0.508,2.234,2.742,10.0,0.577734,0.0,0.8995537757873535,0.0084507042253521,جواب: اسلامی جمہوریہ پاکستان
2026-04-05T08:12:52,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,1,پاکستان میں قومی اسمبلی کی مدت کتنی ہے؟,1.0,1.0,Score: 1.0,Score: 1.0,0.522,3.051,3.573,10.0,0.665336668,0.0,0.8657200932502747,0.009375,پاکستان میں قومی اسمبلی کی میعاد پانچ سال کے ہے۔
2026-04-05T08:13:40,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,2,اگر کسی شخص کو غلط طریقے سے گرفتار کیا جائے تو اسے کیا حقوق حاصل ہیں؟,0.8,0.2,"Score: 0.8  The answer is mostly faithful to the retrieved context, as it correctly identifies the rights that are protected, such as not being deprived of life or liberty, and the rights related to p",Score: 0.2,0.676,13.435,14.111,10.0,0.0,17.99049333262344,0.3053519427776336,0.0065573770491803,اگر کسی شخص غلط طریقے سے یا قانون کے ضمہ سے گرفتار ہوجائے تو اس کے حقوق کھڑیں ہیں۔ اس کے حقوق کھڑیں ہیں:  - زندگی یا سے محروم نہیں کیا جائے گا - اس کے
2026-04-05T08:14:41,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,3,انسانی عزت کے بارے میں پاکستان کے آئین میں کیا کہا گیا ہے؟,0.0,0.9,"Score: 0.0  The generated answer introduces concepts such as ""قانون ہر جس کا کرم"" and ""قانون محفوظی"" which are not mentioned in the",Score: 0.9,0.74,27.753,28.493,10.0,0.0,16.433945359516745,0.0055367373861372,0.0054794520547945,"پاکستان کے آئین میں انسانی عزت کے بارے میں ایک واضح بیان ہے کہ ""هر ایک انسان کو ایک ہیں عزت کا حق ہے""۔ اس کے مطابق، انسانی عزت ایک اساسی حق ہے جو ہر ا"
2026-04-05T08:15:29,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,4,وزیر اعظم کو برطرف کرنے کے لیے کیا طریقہ کار ہے؟,0.0,0.5,"Score: 0.0  The generated answer states that ""وھ کے عہدے پر استعفیں ڈھڑھانے سے ک�",Score: 0.5,0.902,4.251,5.153,10.0,0.631444931,0.0,0.8192164897918701,0.0096774193548387,وھ کے عہدے پر استعفیں ڈھڑھانے سے کچھ ہوگا۔
2026-04-05T08:15:29,aya23_8b,,top_k_final,topk_10,,5,پاکستان میں جنگ کی صورت میں کیا ہوتا ہے؟ حکومت کو کیا اختیارات مل جاتے ہیں؟,,,"CUDA out of memory. Tried to allocate 580.00 MiB. GPU 0 has a total capacity of 14.56 GiB of which 67.81 MiB is free. Including non-PyTorch memory, this process has 14.49 GiB memory in use. Of the all",,,,,,,,,,
2026-04-05T08:16:24,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,6,عدالت عظمیٰ براہ راست کوئی مقدمہ سن سکتی ہے یا پہلے نچلی عدالت میں جانا ضروری ہے؟,0.5,1.0,"Score: 0.5  The answer claims that the Supreme Court will directly hear a case, but the context specifies that the Supreme Court has the authority to hear appeals against final judgments or sentences,",Score: 1.0,1.463,3.388,4.851,10.0,0.625240386,0.0,0.3991937637329101,0.0092307692307692,جواب: عدالت عظمیٰ براہ راست کوئی مقدمہ سنے گا۔
2026-04-05T08:17:41,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,7,وفاقی شرعی عدالت کیا کام کرتی ہے؟,0.0,0.0,Score: 0.0  The generated answer does not provide any specific information about the Federal Shariat Court that is supported by the retrieved context. The context discusses the formation and structure,Score: 0.0,1.385,48.397,49.782,10.0,0.624269485,0.0,0.6750279664993286,0.0084507042253521,وفاقی شرعی عدالت ایک ہے۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔۔
2026-04-05T08:18:25,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,8,پاکستان کا ریاستی مذہب کیا ہے اور یہ آئین میں کہاں لکھا ہے؟,1.0,0.8,Score: 1.0,Score: 0.8,1.395,7.817,9.212,10.0,0.572893143,0.0,0.7445089817047119,0.009375,"پاکستان ایک اسلامی جمہوریہ ہے، جو کہ ""اسلامی جمہوریہ پاکستان"" کہلا جاتا ہے. یہ آئین میں بھی کہیا گیا ہے کہ پاکستان ایک وفاقی جمہوریہ ہے، جو کہ ""جمہوری"
2026-04-05T08:19:45,aya23_8b,CohereForAI/aya-23-8B,top_k_final,topk_10,TOP_K_FINAL=10,9,عدالت عظمیٰ کے جج کب ریٹائر ہوتے ہیں؟,0.0,0.0,"Score: 0.0  The generated answer does not align with the retrieved context and contains repetitive, nonsensical text that does not address the content of the context provided.",Score: 0.0,1.395,48.711,50.106,10.0,0.574901581,0.0,0.2927441596984863,0.0082191780821917,جو عدالت عظمی کے جج کے طور پر منصوب ہوئے ہیں، وہ ہمارے ایک ہیں اور ان کے ہمارے ساتھ ہمارے ہمارے ہمارے ہمارے ہمارے ہمارے ہمارے ہمارے ہمارے ہمارے ہمارے 
2026-04-05T08:20:32,aya23_8b,CohereForAI/aya-23-8B,rrf_weights,sem0.7_bm0.3,semantic=0.7 bm25=0.3,0,پاکستان کا ریاستی مذہب کیا ہے؟,1.0,1.0,"Score: 1.0  The answer ""اسلام"" is directly supported by the context, which states that ""اسلام مملکتی مذہب ہوگا"" and ""اسل",Score: 1.0,1.586,2.409,3.995,5.0,0.537164688,0.0,0.9305150508880616,0.0111111111111111,جواب: اسلام
2026-04-05T08:21:24,aya23_8b,CohereForAI/aya-23-8B,rrf_weights,sem0.7_bm0.3,semantic=0.7 bm25=0.3,1,پاکستان میں قومی اسمبلی کی مدت کتنی ہے؟,0.5,0.5,"Score: 0.5  The answer correctly states that the term of the National Assembly is five years, which is supported by the context. However, it does not mention the specific condition that the term ends ",Score: 0.5,1.397,8.816,10.213,5.0,0.670787871,0.0,0.546473503112793,0.0112903225806451,پاکستان میں قومی اسمبلی کا مدت ٹوٹ سے قبل سے شروعات ہوا ڈھڑھے رہے ہے اور اس کا میعاد ڈھڑھے رہنا چاہیے گا۔ ہر سے بھلاے ٹوٹ کے بعد، قومی اسمبلی کا میعاد
2026-04-05T08:22:48,aya23_8b,CohereForAI/aya-23-8B,rrf_weights,sem0.7_bm0.3,semantic=0.7 bm25=0.3,2,اگر کسی شخص کو غلط طریقے سے گرفتار کیا جائے تو اسے کیا حقوق حاصل ہیں؟,0.8,0.0,"Score: 0.8  The answer is mostly faithful to the retrieved context, as it correctly identifies the rights of a person who has been wrongfully arrested, such as the right to be presented before a magis",Score: 0.0,1.375,47.847,49.222,5.0,0.575328887,0.0,0.3941914141178131,0.0111111111111111,اگر کسی شخص غلط طریقے سے گرفتار ہوں تو اسے کہاں حقوق حاصل ہیں:  - اسے کہ اسے کیا گیا ہوا ظاہرہ کھڑی کا حق - اسے کہ اسے کیا گیا ہوا ظاہرہ کھڑی کا حصہ -
2026-04-05T08:24:02,aya23_8b,CohereForAI/aya-23-8B,rrf_weights,sem0.7_bm0.3,semantic=0.7 bm25=0.3,3,انسانی عزت کے بارے میں پاکستان کے آئین میں کیا کہا گیا ہے؟,0.7,0.5,"Score: 0.7  The answer captures the essence of human dignity and protection of personal honor and privacy as outlined in the retrieved context, particularly in Article 14. However, it includes some re",Score: 0.5,1.455,29.219,30.674,5.0,0.597641,0.0,0.112872302532196,0.0114754098360655,پاکستان کے آئین میں انسانی عزت کے بارے میں ہمارے ایک قوی اور محترم بنیادیں کے ساتھ ہمیزے کی عزت اور شرف کا احترام کیا جاتا ہے۔ اس میں ہمارے حقوق اور ا
2026-04-05T08:25:25,aya23_8b,CohereForAI/aya-23-8B,rrf_weights,sem0.7_bm0.3,semantic=0.7 bm25=0.3,4,وزیر اعظم کو برطرف کرنے کے لیے کیا طریقہ کار ہے؟,0.0,0.0,Score: 0.0  The generated answer does not accurately reflect the information provided in the retrieved context. It contains nonsensical repetitions and does not address the specific conditions under w,Score: 0.0,1.291,48.279,49.57,5.0,0.620159149,0.0,0.8807271122932434,0.0112903225806451,وھیں آپ کے سوال میں ہیں کہ وزیر اعظم کو برطرف کیا جاسکتا ہے؟  جو کہ کہیں کہ وزیر اعظم کو برطرف کرنے کے لیے ایک نئی ڈھر کے طرح ایک نئی پھرڈ کے طرح کھڑی
2026-04-05T08:25:25,aya23_8b,,rrf_weights,sem0.7_bm0.3,,5,پاکستان میں جنگ کی صورت میں کیا ہوتا ہے؟ حکومت کو کیا اختیارات مل جاتے ہیں؟,,,"CUDA out of memory. Tried to allocate 574.00 MiB. GPU 0 has a total capacity of 14.56 GiB of which 139.81 MiB is free. Including non-PyTorch memory, this process has 14.42 GiB memory in use. Of the al",,,,,,,,,,
2026-04-05T08:26:19,aya23_8b,CohereForAI/aya-23-8B,rrf_weights,sem0.7_bm0.3,semantic=0.7 bm25=0.3,6,عدالت عظمیٰ براہ راست کوئی مقدمہ سن سکتی ہے یا پہلے نچلی عدالت میں جانا ضروری ہے؟,0.5,1.0,"Score: 0.5  The answer claims that the Supreme Court will directly hear a case, but the context specifies that the Supreme Court has the authority to hear appeals against final judgments or sentences,",Score: 1.0,1.413,3.387,4.8,5.0,0.625240386,0.0,0.3991937637329101,0.0111111111111111,جواب: عدالت عظمیٰ براہ راست کوئی مقدمہ سنے گا۔
